datetime,BTC_USDT_ann_vol_168h,ETH_USDT_ann_vol_168h,SOL_USDT_ann_vol_168h
2026-09-03T17:00:00.000000,0.34804186308038065,0.4605585804713944,0.562021814489019
2026-09-03T18:00:00.000000,0.347503192240078,0.4607781915227686,0.5618940691332156
2026-09-03T19:00:00.000000,0.34951842345398954,0.4603652800662845,0.5577948917057156
2026-09-03T20:00:00.000000,0.3501146332943779,0.4610822861094776,0.5578619389509445
2026-09-03T21:00:00.000000,0.35017339468281805,0.46128732700559794,0.557973662664262
2026-09-03T22:00:00.000000,0.35237895387998636,0.46211875482237585,0.5614953519680014
2026-09-03T23:00:00.000000,0.35251437415196846,0.4630675269382524,0.5616322410291592
2026-09-04T00:00:00.000000,0.35235416932188096,0.4631902178223357,0.5624291356518372
2026-09-04T01:00:00.000000,0.352284523251384,0.4633637508168458,0.5569584167304403
2026-09-04T02:00:00.000000,0.3486184932944654,0.4596647267513448,0.5498841476437295
2026-09-04T03:00:00.000000,0.348446413147358,0.4596761861446758,0.5493896969928356
2026-09-04T04:00:00.000000,0.34860971221898274,0.4596952359080793,0.549573300012191
2026-09-04T05:00:00.000000,0.3486740920085042,0.45924157396150883,0.5489504546399213
2026-09-04T06:00:00.000000,0.34862940094111333,0.4584058519070098,0.5484265400427125
2026-09-04T07:00:00.000000,0.34813820370337467,0.45814612110569075,0.5426739186230537
2026-09-04T08:00:00.000000,0.35053752524031007,0.46208038536361273,0.5451720420621985
2026-09-04T09:00:00.000000,0.34995976458607164,0.4623884554860288,0.545581942444514
2026-09-04T10:00:00.000000,0.34923322342586594,0.4600345736927425,0.5452797147590677
2026-09-04T11:00:00.000000,0.3492378087977493,0.4601288789927031,0.5447662465033112
2026-09-04T12:00:00.000000,0.3838030537782396,0.5049897568666677,0.5685731628323852
2026-09-04T13:00:00.000000,0.38377595379689294,0.5041129307100621,0.568214271722797
2026-09-04T14:00:00.000000,0.38559927276468714,0.5051568192504446,0.5658101559970339
2026-09-04T15:00:00.000000,0.3721570856648814,0.4923238666077073,0.5633856890958914
2026-09-04T16:00:00.000000,0.3696788667787449,0.4851449381789298,0.5640590652645319
2026-09-04T17:00:00.000000,0.3704522548114465,0.4871245786270165,0.564593904101749
2026-09-04T18:00:00.000000,0.3691293125251047,0.48528392431460926,0.5551844713205807
2026-09-04T19:00:00.000000,0.3694216050681164,0.48507295034511494,0.5547979373235512
2026-09-04T20:00:00.000000,0.36914776178233893,0.484662629134068,0.5538900050504753
2026-09-04T21:00:00.000000,0.3691939483440186,0.4845894410614949,0.5533013831812436
2026-09-04T22:00:00.000000,0.3674618246965849,0.48194321329136697,0.5512143625551962
2026-09-04T23:00:00.000000,0.36739520801537584,0.48211929815613463,0.5514020122584458
2026-09-05T00:00:00.000000,0.36732582151408766,0.48224676306324354,0.55122824128725
2026-09-05T01:00:00.000000,0.367325470761165,0.48223290096430615,0.5509244048894087
2026-09-05T02:00:00.000000,0.3671213398396801,0.4820058958364267,0.5508045718513712
2026-09-05T03:00:00.000000,0.3667548846670887,0.48189295998289283,0.5508122371217586
2026-09-05T04:00:00.000000,0.3666529313449998,0.4817692087967775,0.5508867163945697
2026-09-05T05:00:00.000000,0.3666933078197906,0.4817698342485038,0.550838877458622
2026-09-05T06:00:00.000000,0.3663500629881102,0.48170548687876824,0.550946388830001
2026-09-05T07:00:00.000000,0.3661256475801604,0.4818390645623323,0.5508473706063233
2026-09-05T08:00:00.000000,0.366184462469925,0.4817927203078162,0.5511285902876906
2026-09-05T09:00:00.000000,0.3661949337750371,0.4818027856058901,0.5510645301227353
2026-09-05T10:00:00.000000,0.3661937679460628,0.4819810903792146,0.5510003158874658
2026-09-05T11:00:00.000000,0.36615254328782076,0.4819743322998158,0.5510935721368942
2026-09-05T12:00:00.000000,0.3662270673681667,0.48218740907394203,0.554538440340972
2026-09-05T13:00:00.000000,0.3662054476855673,0.48239284826782064,0.5558649100288315
2026-09-05T14:00:00.000000,0.36524733250215663,0.4809635833990253,0.5450801050417596
2026-09-05T15:00:00.000000,0.3650095857018568,0.4808899042251025,0.5446282944667908
2026-09-05T16:00:00.000000,0.36530747086010834,0.48164329448950066,0.5454893371689242
2026-09-05T17:00:00.000000,0.3652636496750307,0.4824784662540491,0.5485268758716886
2026-09-05T18:00:00.000000,0.3652928879004556,0.4824612269116637,0.5486038860853826
